x	y	z	Name
3436.5430	-1910.2010	472.3610	Horizon_03
3398.6681	-1933.2765	459.7457	Horizon_03
3383.3416	-1887.7279	458.0229	Horizon_03
3368.7622	-1918.0466	453.8393	Horizon_03
3338.2840	-1904.0066	449.1856	Horizon_03
3302.8145	-1945.6974	443.6413	Horizon_03
3282.1097	-1894.9611	443.2717	Horizon_03
3317.4652	-1855.2726	446.6991	Horizon_03
3266.9122	-1839.9168	441.9339	Horizon_03
3244.2412	-1876.1197	440.7129	Horizon_03
3229.1161	-1915.7419	439.6470	Horizon_03
3179.3147	-1887.3212	437.1581	Horizon_03
3168.5547	-1843.0605	436.5123	Horizon_03
3135.2133	-1824.3562	434.5662	Horizon_03
3084.0490	-1818.0786	432.1082	Horizon_03
3113.7510	-1787.3701	434.0853	Horizon_03
3064.1230	-1775.9047	431.9204	Horizon_03
3041.2893	-1817.5110	430.5243	Horizon_03
3053.5196	-1858.6522	431.3480	Horizon_03
3002.3397	-1839.9168	429.4183	Horizon_03
2978.0132	-1880.8704	428.6913	Horizon_03
2947.3173	-1859.6782	427.5030	Horizon_03
2903.9822	-1843.0605	425.5376	Horizon_03
2919.5597	-1808.0488	426.2004	Horizon_03
2970.2191	-1799.9456	429.2919	Horizon_03
2941.5391	-1782.8839	428.3108	Horizon_03
2918.8597	-1758.3532	427.6986	Horizon_03
2889.4889	-1783.6230	426.0877	Horizon_03
2870.6408	-1824.3562	423.7130	Horizon_03
2819.4765	-1818.0786	420.4191	Horizon_03
2849.1785	-1787.3701	423.7006	Horizon_03
2799.5505	-1775.9047	420.2450	Horizon_03
2776.7168	-1817.5110	417.2946	Horizon_03
2788.9471	-1858.6522	418.4717	Horizon_03
2737.7672	-1839.9168	414.5485	Horizon_03
2713.4407	-1880.8704	412.9179	Horizon_03
2682.7448	-1859.6782	410.6367	Horizon_03
2705.5418	-1799.9860	413.1466	Horizon_03
2654.9872	-1808.0488	408.0497	Horizon_03
2646.4427	-1850.4024	407.9896	Horizon_03
2612.6584	-1834.1571	405.4940	Horizon_03
2576.1696	-1815.9475	402.8586	Horizon_03
2529.9598	-1850.7875	400.2147	Horizon_03
2524.7409	-1809.9212	399.4753	Horizon_03
2473.1947	-1839.9168	396.2006	Horizon_03
2447.2543	-1877.6849	394.5038	Horizon_03
2410.3388	-1862.9766	391.7419	Horizon_03
2361.0744	-1835.3396	387.7989	Horizon_03
2390.4148	-1808.0488	389.5876	Horizon_03
2436.4212	-1836.7590	393.4695	Horizon_03
2440.9693	-1799.9860	395.3109	Horizon_03
2418.3356	-1775.4546	393.3674	Horizon_03
2389.7147	-1758.3532	391.1457	Horizon_03
2360.3461	-1783.6098	388.9402	Horizon_03
2330.9886	-1808.8795	385.1573	Horizon_03
2307.6360	-1775.0378	384.9850	Horizon_03
2291.8365	-1811.2773	382.6740	Horizon_03
2325.3423	-1845.8223	385.4923	Horizon_03
2288.4098	-1850.5086	383.3351	Horizon_03
2254.8975	-1834.5915	381.3829	Horizon_03
2219.3748	-1845.2435	380.3563	Horizon_03
2190.3255	-1802.6087	378.6805	Horizon_03
2232.4318	-1804.9825	379.7574	Horizon_03
2212.7894	-1778.5710	380.7111	Horizon_03
2162.4694	-1768.3140	380.0018	Horizon_03
2141.9783	-1820.2768	378.5747	Horizon_03
2129.3772	-1779.2884	380.1138	Horizon_03
2076.4770	-1785.9724	380.0410	Horizon_03
2032.9920	-1818.2898	377.9925	Horizon_03
2012.9805	-1867.9848	378.3697	Horizon_03
1993.6490	-1823.9392	377.7631	Horizon_03
1962.9478	-1849.2786	377.7568	Horizon_03
1977.4020	-1887.1083	378.0216	Horizon_03
1945.0646	-1877.8647	377.6661	Horizon_03
1910.3633	-1865.3023	377.1572	Horizon_03
1931.4320	-1821.6775	376.9978	Horizon_03
1889.7154	-1818.7118	376.2735	Horizon_03
1876.0771	-1852.7118	376.4188	Horizon_03
1869.6097	-1895.7367	376.3237	Horizon_03
1812.5207	-1886.0655	374.9410	Horizon_03
1840.0474	-1846.8006	375.5498	Horizon_03
1848.3852	-1803.3529	375.2773	Horizon_03
1804.3299	-1802.1945	376.2995	Horizon_03
1804.6136	-1851.1191	374.6225	Horizon_03
1770.7992	-1862.5947	373.6238	Horizon_03
1732.1656	-1873.1469	372.2645	Horizon_03
1671.5799	-1872.8346	369.6556	Horizon_03
1622.6510	-1869.8237	367.2449	Horizon_03
1596.5366	-1842.0731	365.6608	Horizon_03
1564.2880	-1869.9017	364.2854	Horizon_03
1551.0251	-1816.6175	362.8574	Horizon_03
1504.3784	-1837.3839	360.9943	Horizon_03
1469.1897	-1832.9259	359.3335	Horizon_03
1427.0594	-1849.4025	360.6423	Horizon_03
1441.4092	-1881.1042	360.8700	Horizon_03
1373.3130	-1857.3973	359.0275	Horizon_03
1396.9692	-1831.5997	359.5290	Horizon_03
1363.8639	-1820.4251	358.3757	Horizon_03
1326.8467	-1829.1249	357.7234	Horizon_03
1326.0896	-1878.2042	357.7136	Horizon_03
1290.9839	-1818.8938	356.7449	Horizon_03
1299.8029	-1782.5244	355.4075	Horizon_03
1343.9871	-1787.8875	356.8565	Horizon_03
1321.5916	-1729.3744	355.7176	Horizon_03
1295.9078	-1688.4837	356.5497	Horizon_03
1332.2420	-1654.2708	358.0616	Horizon_03
1355.7585	-1698.4305	357.6672	Horizon_03
1369.9544	-1662.4184	358.8551	Horizon_03
1403.0060	-1682.3895	359.4583	Horizon_03
1429.7068	-1654.9873	360.7239	Horizon_03
1476.5500	-1648.6315	359.9665	Horizon_03
1510.6409	-1639.3674	361.6164	Horizon_03
1543.0035	-1679.2746	362.5285	Horizon_03
1511.2157	-1700.7389	363.0703	Horizon_03
1459.1430	-1679.4843	361.3384	Horizon_03
1474.5039	-1716.4756	361.1624	Horizon_03
1504.2100	-1751.6802	362.4378	Horizon_03
1535.0559	-1730.0001	363.8209	Horizon_03
1566.6925	-1709.5006	365.6457	Horizon_03
1592.6469	-1748.1901	367.0785	Horizon_03
1646.0437	-1753.3649	369.9206	Horizon_03
1685.7423	-1738.4094	371.8972	Horizon_03
1675.3709	-1771.2474	371.2337	Horizon_03
1712.6051	-1761.5300	373.0152	Horizon_03
1738.8766	-1708.9388	373.9392	Horizon_03
1723.8985	-1656.7861	371.7083	Horizon_03
1759.3674	-1677.1757	372.7896	Horizon_03
1777.1194	-1643.7920	373.7972	Horizon_03
1741.5643	-1613.3598	372.5714	Horizon_03
1708.1919	-1615.4992	371.2603	Horizon_03
1799.5251	-1619.5234	374.5697	Horizon_03
1791.5761	-1696.8330	373.6863	Horizon_03
1767.3320	-1731.5921	374.8985	Horizon_03
1798.1235	-1750.9224	376.2358	Horizon_03
1823.3335	-1720.4022	376.7014	Horizon_03
1879.8464	-1720.6824	377.9029	Horizon_03
1912.1507	-1693.5720	376.5215	Horizon_03
1944.4076	-1671.3757	377.2779	Horizon_03
1984.7485	-1650.8429	377.9899	Horizon_03
1966.7704	-1703.5846	379.3112	Horizon_03
2004.8374	-1687.2050	377.7007	Horizon_03
2045.8752	-1638.0938	378.5803	Horizon_03
2016.8607	-1616.2356	378.3934	Horizon_03
2101.4714	-1620.8191	378.9644	Horizon_03
2071.4096	-1667.6084	378.4136	Horizon_03
2110.0239	-1662.5763	378.6883	Horizon_03
2130.9807	-1636.4881	379.1109	Horizon_03
2172.2658	-1670.0829	379.0451	Horizon_03
2216.7364	-1656.0661	380.2343	Horizon_03
2250.7749	-1633.4674	381.7022	Horizon_03
2291.5009	-1633.1012	383.6727	Horizon_03
2343.8111	-1624.8604	386.9587	Horizon_03
2321.4258	-1653.1025	385.2508	Horizon_03
2372.9749	-1651.3032	388.8551	Horizon_03
2431.5465	-1644.7513	393.2760	Horizon_03
2482.3791	-1608.2827	396.9899	Horizon_03
2515.8530	-1621.8835	399.3566	Horizon_03
2519.9227	-1657.9081	399.4665	Horizon_03
2553.4905	-1686.2045	401.3702	Horizon_03
2609.1065	-1680.9418	405.0537	Horizon_03
2584.1803	-1714.2719	404.6874	Horizon_03
2637.8949	-1716.0010	408.1990	Horizon_03
2664.9525	-1679.5787	408.9244	Horizon_03
2693.5466	-1635.3987	411.4448	Horizon_03
2706.7505	-1683.4045	411.9353	Horizon_03
2740.6698	-1658.5859	414.7823	Horizon_03
2774.7578	-1686.0468	417.1214	Horizon_03
2738.6580	-1710.7808	415.5279	Horizon_03
2677.7616	-1717.5128	410.9295	Horizon_03
2702.8400	-1748.6643	412.7258	Horizon_03
2739.4390	-1747.5353	415.5872	Horizon_03
2786.5966	-1731.0748	419.2788	Horizon_03
2826.7019	-1707.8856	422.1728	Horizon_03
2831.0224	-1752.5878	422.7969	Horizon_03
2870.0534	-1750.0468	425.3781	Horizon_03
2868.7003	-1688.3648	423.5891	Horizon_03
2900.4810	-1718.5180	426.6430	Horizon_03
2812.3720	-1663.7032	420.0183	Horizon_03
2929.5250	-1679.5787	426.6381	Horizon_03
2940.7362	-1718.3962	428.3079	Horizon_03
2971.3229	-1683.4045	428.2244	Horizon_03
2958.1191	-1635.3987	427.9360	Horizon_03
3005.2423	-1658.5859	429.5266	Horizon_03
3003.2305	-1710.7808	430.2600	Horizon_03
3039.3303	-1686.0468	430.4057	Horizon_03
3042.7491	-1637.7603	430.9644	Horizon_03
3074.0530	-1626.3308	432.1869	Horizon_03
3076.9445	-1663.7032	432.0617	Horizon_03
3133.2728	-1688.3648	434.3261	Horizon_03
3091.2744	-1707.8856	433.1495	Horizon_03
3134.6259	-1750.0468	434.8777	Horizon_03
3165.0535	-1718.5180	437.0062	Horizon_03
3194.0975	-1679.5787	437.7180	Horizon_03
3215.1748	-1712.9421	439.8226	Horizon_03
3234.0682	-1671.9545	439.8558	Horizon_03
3222.6916	-1635.3987	439.4475	Horizon_03
3269.8148	-1658.5859	442.1594	Horizon_03
3253.6818	-1704.8028	440.5021	Horizon_03
3302.2143	-1709.7090	444.0468	Horizon_03
3315.8587	-1648.9278	446.4323	Horizon_03
3347.6451	-1629.0610	451.1169	Horizon_03
3379.6784	-1609.5979	457.1698	Horizon_03
3385.4113	-1650.9403	458.1781	Horizon_03
3441.1676	-1659.7066	473.9385	Horizon_03
3496.6802	-1638.5042	495.5836	Horizon_03
3541.3355	-1616.3155	514.3087	Horizon_03
3576.0331	-1622.8941	528.7428	Horizon_03
3574.9997	-1660.3156	528.6278	Horizon_03
3604.1346	-1644.3611	540.1261	Horizon_03
3661.4824	-1626.1101	562.0998	Horizon_03
3646.3723	-1659.7563	556.5968	Horizon_03
3680.9267	-1672.3510	569.7661	Horizon_03
3711.8208	-1628.3391	580.4405	Horizon_03
3761.0829	-1638.9705	596.6205	Horizon_03
3817.8578	-1651.8455	611.5714	Horizon_03
3830.5016	-1610.8942	613.2329	Horizon_03
3862.4468	-1624.1721	620.0068	Horizon_03
3898.8071	-1644.4465	623.8019	Horizon_03
3930.5478	-1632.4419	624.9558	Horizon_03
3948.6395	-1662.1681	625.9567	Horizon_03
4006.6578	-1646.8766	618.7236	Horizon_03
3993.6629	-1608.9099	620.6186	Horizon_03
3933.7270	-1703.7187	628.4909	Horizon_03
3950.9133	-1744.1848	627.9391	Horizon_03
3975.6547	-1772.9914	626.2507	Horizon_03
4009.7965	-1778.3657	624.1474	Horizon_03
4019.2456	-1811.7407	619.9541	Horizon_03
3973.6477	-1850.9284	621.7018	Horizon_03
3948.2011	-1874.1486	624.9639	Horizon_03
3899.2592	-1868.1490	623.6736	Horizon_03
3921.2416	-1841.6058	625.0977	Horizon_03
3880.6501	-1837.9996	622.5098	Horizon_03
3855.4800	-1813.1108	620.4400	Horizon_03
3825.3344	-1831.1363	613.9370	Horizon_03
3796.0571	-1850.5512	606.4348	Horizon_03
3773.2326	-1819.8050	601.7899	Horizon_03
3806.6837	-1801.2979	611.7272	Horizon_03
3836.8294	-1783.2724	616.6080	Horizon_03
3819.5825	-1752.5946	615.1452	Horizon_03
3781.8751	-1762.9010	605.1742	Horizon_03
3751.8584	-1788.0254	595.0479	Horizon_03
3718.4147	-1817.8753	583.9387	Horizon_03
3682.7432	-1812.3916	570.6762	Horizon_03
3670.0974	-1874.5136	565.3107	Horizon_03
3639.4968	-1853.0532	553.8666	Horizon_03
3594.1353	-1863.1046	536.0821	Horizon_03
3550.3827	-1838.3182	518.4125	Horizon_03
3580.2268	-1807.5492	531.6175	Horizon_03
3527.7001	-1812.7058	508.9414	Horizon_03
3524.7626	-1869.1076	507.3297	Horizon_03
3488.6150	-1852.0047	492.2389	Horizon_03
3454.3263	-1839.5160	478.5895	Horizon_03
3429.0007	-1873.2367	470.6327	Horizon_03
3418.3037	-1833.7642	466.2892	Horizon_03
3363.9501	-1830.0986	452.8042	Horizon_03
3351.3703	-1869.5219	451.7385	Horizon_03
3324.1522	-1811.8700	445.9351	Horizon_03
3279.6729	-1796.4628	442.8537	Horizon_03
3234.6868	-1799.9860	439.7016	Horizon_03
3230.1387	-1836.7590	439.7228	Horizon_03
3204.0563	-1862.9766	438.4429	Horizon_03
3184.1322	-1808.0488	437.1629	Horizon_03
3212.0531	-1775.4546	439.8042	Horizon_03
3183.4322	-1758.3532	438.4703	Horizon_03
3152.7080	-1784.7874	436.2238	Horizon_03
3095.5948	-1752.5878	432.9210	Horizon_03
3051.1691	-1731.0748	431.4771	Horizon_03
3017.9687	-1781.5227	430.6210	Horizon_03
3004.0115	-1747.5353	430.3168	Horizon_03
2967.4125	-1748.6643	429.3540	Horizon_03
2753.3962	-1781.5227	416.6204	Horizon_03
2682.9081	-1775.4546	411.2343	Horizon_03
2654.2872	-1758.3532	409.1564	Horizon_03
2613.7155	-1793.2599	406.6209	Horizon_03
2566.4026	-1772.0473	403.5355	Horizon_03
2521.7145	-1768.8327	400.8916	Horizon_03
2533.4232	-1725.8985	401.5575	Horizon_03
2483.9988	-1756.7698	398.4171	Horizon_03
2485.9554	-1796.4628	398.5061	Horizon_03
2438.2675	-1748.6643	395.2216	Horizon_03
2412.2859	-1717.0392	392.9519	Horizon_03
2373.1356	-1715.9755	389.8995	Horizon_03
2340.9085	-1750.0468	387.4111	Horizon_03
2292.2047	-1736.8941	383.8971	Horizon_03
2321.9367	-1711.1150	386.2311	Horizon_03
2291.4314	-1686.2633	382.7103	Horizon_03
2237.7329	-1711.9345	381.5737	Horizon_03
2252.8240	-1674.3062	381.0671	Horizon_03
2191.5143	-1697.5324	378.6929	Horizon_03
2192.7604	-1751.0104	380.1316	Horizon_03
2234.6354	-1753.9660	381.0538	Horizon_03
2267.0296	-1780.7713	382.6691	Horizon_03
2143.6579	-1738.8589	380.0809	Horizon_03
2144.0442	-1688.0859	378.4483	Horizon_03
2095.4969	-1702.6347	380.2142	Horizon_03
2045.2003	-1696.5205	377.8944	Horizon_03
2066.9307	-1727.9195	379.9485	Horizon_03
2095.2340	-1753.5007	380.2370	Horizon_03
2044.3559	-1766.7626	379.8011	Horizon_03
2027.0729	-1731.4270	379.6613	Horizon_03
1993.8114	-1752.2715	379.6344	Horizon_03
2011.4186	-1786.4671	379.6264	Horizon_03
1964.8534	-1796.4371	379.2918	Horizon_03
1957.9571	-1740.4319	379.2509	Horizon_03
1926.0542	-1760.6818	378.7410	Horizon_03
1912.4002	-1794.2963	378.5766	Horizon_03
1885.0589	-1775.2884	377.9842	Horizon_03
1849.5596	-1750.0468	377.6262	Horizon_03
1827.0504	-1776.2130	376.8159	Horizon_03
1774.0868	-1785.2706	375.1706	Horizon_03
1754.1823	-1813.7140	372.5052	Horizon_03
1731.1930	-1838.9566	371.9494	Horizon_03
1699.1110	-1850.4641	370.7456	Horizon_03
1675.0618	-1823.0982	369.3218	Horizon_03
1705.4274	-1796.3154	372.6707	Horizon_03
1747.9759	-1762.4420	374.2401	Horizon_03
1651.1302	-1795.6285	370.1819	Horizon_03
1624.3018	-1819.4058	366.7441	Horizon_03
1647.4362	-1846.8175	368.3036	Horizon_03
1599.3525	-1789.8438	367.3847	Horizon_03
1553.8410	-1764.3882	364.8253	Horizon_03
1529.1956	-1789.2400	363.7368	Horizon_03
1496.8903	-1802.5769	359.9770	Horizon_03
1452.2269	-1795.4493	360.5340	Horizon_03
1478.5286	-1773.9361	361.2208	Horizon_03
1452.7008	-1750.0468	360.4469	Horizon_03
1407.1992	-1791.2228	358.9118	Horizon_03
1408.2915	-1746.5090	358.5792	Horizon_03
1363.7627	-1747.8568	357.0271	Horizon_03
1385.1807	-1718.9941	357.9708	Horizon_03
1433.3091	-1712.6845	359.6985	Horizon_03
1913.6050	-1728.2750	378.4379	Horizon_03
1995.9491	-1719.1617	379.4708	Horizon_03
2345.7106	-1679.7157	386.4216	Horizon_03
2400.3800	-1679.5787	390.5184	Horizon_03
2445.8608	-1696.7942	393.8580	Horizon_03
2489.8881	-1717.4705	398.7739	Horizon_03
2518.7899	-1693.4811	399.0579	Horizon_03
2476.0974	-1658.5859	396.4248	Horizon_03
2605.4810	-1750.0468	406.0117	Horizon_03
3231.9849	-1748.6643	440.8882	Horizon_03
3255.5149	-1772.8794	441.2481	Horizon_03
3276.6396	-1746.5234	441.8067	Horizon_03
3315.4319	-1768.8327	444.2138	Horizon_03
3350.4691	-1729.8858	447.0772	Horizon_03
3353.3243	-1677.4827	450.4654	Horizon_03
3379.8245	-1705.2181	454.4895	Horizon_03
3411.4139	-1683.5097	463.2012	Horizon_03
3439.9293	-1713.6490	470.6438	Horizon_03
3399.1984	-1750.0468	455.9185	Horizon_03
3448.3616	-1754.3472	471.1560	Horizon_03
3421.8845	-1774.0405	463.8381	Horizon_03
3470.2773	-1780.1628	481.8907	Horizon_03
3497.7104	-1754.6124	494.0526	Horizon_03
3482.7027	-1720.1607	487.5306	Horizon_03
3469.7974	-1684.8608	483.5163	Horizon_03
3511.1813	-1695.7389	501.4242	Horizon_03
3542.3579	-1666.3293	515.0655	Horizon_03
3586.0796	-1691.7234	533.9555	Horizon_03
3544.3479	-1722.8656	517.1099	Horizon_03
3545.0115	-1783.1672	517.1507	Horizon_03
3591.6727	-1753.5700	537.1213	Horizon_03
3609.3525	-1720.7801	542.6811	Horizon_03
3636.4646	-1695.2986	553.2039	Horizon_03
3681.9314	-1711.2316	569.0166	Horizon_03
3730.7213	-1676.8174	588.0993	Horizon_03
3770.1391	-1687.5854	601.3351	Horizon_03
3808.2316	-1702.4010	612.3277	Horizon_03
3853.0499	-1674.7382	619.3027	Horizon_03
3893.4929	-1685.8622	625.4261	Horizon_03
3899.0792	-1727.7935	625.8402	Horizon_03
3919.1848	-1764.9717	627.4892	Horizon_03
3868.7151	-1764.2064	623.3315	Horizon_03
3904.2432	-1811.5995	625.8396	Horizon_03
3934.0317	-1795.4945	628.5430	Horizon_03
3983.3655	-1808.3376	623.5768	Horizon_03
3951.2411	-1824.7401	626.7539	Horizon_03
3855.2211	-1716.7827	622.0667	Horizon_03
3763.8162	-1728.1055	599.7865	Horizon_03
3735.7000	-1754.2596	591.4099	Horizon_03
3711.0730	-1782.4014	580.6056	Horizon_03
3685.5716	-1749.9532	569.5460	Horizon_03
3647.0660	-1779.4787	555.8933	Horizon_03
3621.0147	-1820.4935	547.2199	Horizon_03
3610.7594	-1785.0802	543.9695	Horizon_03
3494.8281	-1803.4653	493.8549	Horizon_03
3446.0861	-1803.8415	473.6496	Horizon_03
3398.9311	-1797.7766	459.2846	Horizon_03
3360.3198	-1774.1785	448.8112	Horizon_03
3645.1997	-1736.9527	554.8581	Horizon_03
3719.5574	-1720.4863	583.9874	Horizon_03
3371.1193	-1587.1517	-185.5041	Horizon_03
3409.0666	-1551.3210	-185.5106	Horizon_03
3431.2582	-1588.2208	-185.5077	Horizon_03
3371.1428	-1549.1668	-185.5112	Horizon_03
3390.0929	-1527.3201	-185.5155	Horizon_03
3418.5534	-1500.0000	-185.5249	Horizon_03
3441.7768	-1535.9087	-185.5167	Horizon_03
3465.9876	-1562.7663	-185.5151	Horizon_03
3488.9748	-1597.9262	-185.5147	Horizon_03
3453.6058	-1625.0263	-185.5071	Horizon_03
3399.0385	-1635.1072	-185.4960	Horizon_03
3445.1664	-1680.8848	-185.5121	Horizon_03
3477.3215	-1659.6757	-185.5121	Horizon_03
3468.1661	-1714.8076	-185.5173	Horizon_03
3422.0078	-1715.1345	-185.5150	Horizon_03
3389.3739	-1689.7497	-185.5050	Horizon_03
3359.5240	-1656.2942	-185.5061	Horizon_03
3338.3230	-1616.7872	-185.3435	Horizon_03
3337.8515	-1583.3005	-185.3775	Horizon_03
3333.1720	-1548.1324	-185.4493	Horizon_03
3352.1456	-1526.8710	-185.5145	Horizon_03
3380.6061	-1500.0000	-185.5201	Horizon_03
3399.5798	-1500.0000	-185.5213	Horizon_03
3361.6325	-1500.0000	-185.5215	Horizon_03
3342.6588	-1500.0000	-185.5222	Horizon_03
3323.6851	-1500.0000	-185.5106	Horizon_03
3314.1983	-1526.8710	-185.4662	Horizon_03
3304.7115	-1500.0000	-185.5051	Horizon_03
3285.7378	-1500.0000	-185.5474	Horizon_03
3276.2510	-1548.1284	-185.2867	Horizon_03
3257.2773	-1526.8692	-185.4061	Horizon_03
3266.7642	-1500.0000	-185.5192	Horizon_03
3247.7905	-1500.0000	-185.5020	Horizon_03
3228.8168	-1500.0000	-185.4478	Horizon_03
3219.0231	-1546.4405	-185.0970	Horizon_03
3200.3564	-1526.0028	-185.1992	Horizon_03
3209.8432	-1500.0000	-185.3702	Horizon_03
3190.8695	-1500.0000	-185.2833	Horizon_03
3171.8959	-1500.0000	-185.1862	Horizon_03
3159.1112	-1535.0469	-184.7714	Horizon_03
3152.9222	-1500.0000	-185.0616	Horizon_03
3133.9486	-1500.0000	-184.9900	Horizon_03
3124.4617	-1543.1709	-184.1014	Horizon_03
3114.9749	-1500.0000	-184.9304	Horizon_03
3086.5144	-1527.4653	-183.7587	Horizon_03
3096.0012	-1500.0000	-184.8911	Horizon_03
3077.0276	-1500.0000	-185.5374	Horizon_03
3058.0539	-1500.0000	-184.1145	Horizon_03
3053.6701	-1535.1452	-179.2311	Horizon_03
3039.0803	-1500.0000	-176.7458	Horizon_03
3026.7913	-1525.6584	-172.0032	Horizon_03
3026.7913	-1506.6847	-167.3137	Horizon_03
3026.7913	-1544.6320	-174.1135	Horizon_03
3026.7913	-1563.6057	-175.3018	Horizon_03
3053.6701	-1573.0925	-178.4892	Horizon_03
3026.7913	-1582.5793	-176.0138	Horizon_03
3026.7913	-1601.5530	-176.4154	Horizon_03
3070.3810	-1597.6451	-179.7830	Horizon_03
3056.0147	-1630.0135	-178.3658	Horizon_03
3026.7913	-1620.5267	-176.5759	Horizon_03
3026.7913	-1639.5003	-176.5191	Horizon_03
3026.7913	-1658.4740	-176.2359	Horizon_03
3073.7151	-1655.1272	-179.8840	Horizon_03
3026.7913	-1677.4477	-175.6835	Horizon_03
3065.8618	-1696.3202	-180.1251	Horizon_03
3026.7913	-1696.4213	-174.7508	Horizon_03
3052.0156	-1724.8818	-179.5014	Horizon_03
3026.7913	-1715.3950	-172.8874	Horizon_03
3026.7913	-1734.3687	-169.9847	Horizon_03
3026.7913	-1753.3423	-165.7636	Horizon_03
3057.8047	-1762.8292	-182.5126	Horizon_03
3026.7913	-1772.3160	-171.3097	Horizon_03
3026.7913	-1791.2897	-173.8297	Horizon_03
3063.8127	-1816.8802	-179.4835	Horizon_03
3026.7913	-1810.2633	-175.1343	Horizon_03
3026.7913	-1829.2370	-175.9141	Horizon_03
3026.7913	-1848.2107	-176.3642	Horizon_03
3064.3373	-1861.8141	-179.0542	Horizon_03
3026.7913	-1867.1843	-176.5637	Horizon_03
3026.7913	-1886.1580	-176.5447	Horizon_03
3068.2524	-1899.5396	-179.5883	Horizon_03
3026.7913	-1905.1317	-176.3036	Horizon_03
3053.6453	-1933.5922	-178.5148	Horizon_03
3026.7913	-1924.1053	-175.8042	Horizon_03
3026.7913	-1943.0790	-174.9512	Horizon_03
3026.7913	-1962.0527	-173.5154	Horizon_03
3069.2255	-1957.4333	-181.1651	Horizon_03
3026.7913	-1981.0263	-170.8255	Horizon_03
3047.0770	-2000.0000	-181.0681	Horizon_03
3026.7913	-2000.0000	-163.8442	Horizon_03
3066.0507	-2000.0000	-185.3130	Horizon_03
3085.0243	-2000.0000	-185.1920	Horizon_03
3112.7707	-1962.9940	-184.0579	Horizon_03
3103.9980	-2000.0000	-184.8116	Horizon_03
3122.9716	-2000.0000	-184.9459	Horizon_03
3151.4321	-1974.6920	-184.8613	Horizon_03
3141.9453	-2000.0000	-185.0383	Horizon_03
3160.9190	-2000.0000	-185.1251	Horizon_03
3179.8926	-2000.0000	-185.2115	Horizon_03
3181.2135	-1963.1884	-184.9557	Horizon_03
3198.8663	-2000.0000	-185.3213	Horizon_03
3208.3531	-1973.3976	-185.2304	Horizon_03
3217.8399	-2000.0000	-185.3929	Horizon_03
3236.8136	-2000.0000	-185.4754	Horizon_03
3231.1736	-1956.7568	-185.1962	Horizon_03
3255.7873	-2000.0000	-185.5091	Horizon_03
3284.2477	-1972.4139	-185.4386	Horizon_03
3274.7609	-2000.0000	-185.5182	Horizon_03
3293.7346	-2000.0000	-185.5263	Horizon_03
3312.7082	-2000.0000	-185.5188	Horizon_03
3322.1951	-1963.3826	-185.4483	Horizon_03
3331.6819	-2000.0000	-185.5169	Horizon_03
3360.1424	-1972.8566	-185.5178	Horizon_03
3350.6555	-2000.0000	-185.5211	Horizon_03
3369.6292	-2000.0000	-185.5199	Horizon_03
3388.6029	-2000.0000	-185.5200	Horizon_03
3379.1160	-1951.2519	-185.5127	Horizon_03
3414.5828	-1954.7691	-185.5140	Horizon_03
3407.5765	-2000.0000	-185.5179	Horizon_03
3426.5502	-2000.0000	-185.5198	Horizon_03
3450.1773	-1952.9547	-185.5160	Horizon_03
3445.5238	-2000.0000	-185.5209	Horizon_03
3473.9843	-1971.4101	-185.5187	Horizon_03
3464.4975	-2000.0000	-185.5218	Horizon_03
3483.4712	-2000.0000	-185.5204	Horizon_03
3502.4448	-2000.0000	-185.5177	Horizon_03
3498.3419	-1952.0952	-185.5186	Horizon_03
3521.4185	-2000.0000	-185.5203	Horizon_03
3533.5634	-1949.8886	-185.5189	Horizon_03
3549.8790	-1973.1863	-185.5175	Horizon_03
3540.3921	-2000.0000	-185.5205	Horizon_03
3559.3658	-2000.0000	-185.5225	Horizon_03
3578.3394	-2000.0000	-185.5193	Horizon_03
3568.8526	-1949.5766	-185.5201	Horizon_03
3606.7999	-1971.5587	-185.5208	Horizon_03
3597.3131	-2000.0000	-185.5198	Horizon_03
3616.2868	-2000.0000	-185.5192	Horizon_03
3635.2604	-2000.0000	-185.5199	Horizon_03
3644.7472	-1971.5587	-185.5203	Horizon_03
3654.2341	-2000.0000	-185.5190	Horizon_03
3673.2077	-2000.0000	-185.5207	Horizon_03
3698.0239	-1964.6686	-185.5203	Horizon_03
3692.1814	-2000.0000	-185.5218	Horizon_03
3711.1550	-2000.0000	-185.5217	Horizon_03
3732.5901	-1960.5118	-185.5192	Horizon_03
3730.1287	-2000.0000	-185.5205	Horizon_03
3749.1024	-2000.0000	-185.5226	Horizon_03
3777.5629	-1972.4460	-185.5212	Horizon_03
3768.0760	-2000.0000	-185.5201	Horizon_03
3787.0497	-2000.0000	-185.5201	Horizon_03
3806.0233	-2000.0000	-185.5211	Horizon_03
3803.4421	-1959.0488	-185.5201	Horizon_03
3834.4838	-1971.6184	-185.5211	Horizon_03
3824.9970	-2000.0000	-185.5197	Horizon_03
3843.9707	-2000.0000	-185.5196	Horizon_03
3862.9443	-2000.0000	-185.5214	Horizon_03
3872.4311	-1971.6184	-185.5199	Horizon_03
3881.9180	-2000.0000	-185.5219	Horizon_03
3900.8916	-2000.0000	-185.5207	Horizon_03
3911.7627	-1952.8081	-185.5193	Horizon_03
3919.8653	-2000.0000	-185.5227	Horizon_03
3944.2348	-1965.5407	-185.5209	Horizon_03
