x	y	z	Name
350537.2661	5706301.0061	-1566.4784	Sb_fw29
350537.2661	5706301.0061	-1566.4784	Sb_fw29
350616.2599	5706191.7443	-1597.9867	Sb_fw29
350706.2088	5706067.3296	-1615.4327	Sb_fw29
350822.0522	5705907.0986	-1607.2912	Sb_fw29
350927.6741	5705761.0057	-1584.0299	Sb_fw29
350999.9058	5705661.0969	-1554.9533	Sb_fw29
351026.4817	5705624.3381	-1553.7902	Sb_fw29
351130.0593	5705481.0727	-1563.0947	Sb_fw29
351209.7868	5705370.7961	-1574.7254	Sb_fw29
351487.8109	5704986.2417	-1592.1714	Sb_fw29
351565.9770	5704878.1247	-1585.6602	Sb_fw29
351565.9770	5704878.1247	-1585.6602	Sb_fw29
351572.3659	5704866.7519	-1585.0235	Sb_fw29
351594.1448	5704827.9841	-1571.9452	Sb_fw29
351606.9558	5704805.1795	-1545.7884	Sb_fw29
351640.2646	5704745.8875	-1318.2250	Sb_fw29
351683.4865	5704668.9494	-1046.4232	Sb_fw29
351683.4865	5704668.9494	-1046.4232	Sb_fw29
351687.9753	5704660.1925	-1016.1149	Sb_fw29
351700.5035	5704635.7518	-970.3406	Sb_fw29
351722.5769	5704592.6897	-938.9526	Sb_fw29
351801.9221	5704437.8988	-872.2529	Sb_fw29
351888.4263	5704269.1418	-793.7828	Sb_fw29
351946.8912	5704155.0854	-741.4693	Sb_fw29
351965.4296	5704118.9195	-742.1700	Sb_fw29
351965.4296	5704118.9195	-742.1700	Sb_fw29
351981.3096	5704087.4893	-742.7772	Sb_fw29
352021.4141	5704008.1125	-757.1634	Sb_fw29
352051.4925	5703948.5799	-763.7025	Sb_fw29
352102.8028	5703847.0243	-758.4712	Sb_fw29
352142.9074	5703767.6475	-742.7772	Sb_fw29
352171.6740	5703710.7112	-721.1706	Sb_fw29
352171.6740	5703710.7112	-721.1706	Sb_fw29
352178.9001	5703694.9981	-715.3126	Sb_fw29
352196.3858	5703656.9752	-664.3070	Sb_fw29
352212.7307	5703621.4332	-606.9920	Sb_fw29
352223.0373	5703599.0216	-553.4289	Sb_fw29
352241.6961	5703558.4477	-445.8345	Sb_fw29
349595.8041	5707624.0436	-1872.3358	Hf
349590.6839	5707620.8820	-1868.1106	Hf
349550.7243	5707596.2077	-1839.2099	Hf
349550.7243	5707596.2077	-1839.2099	Hf
349557.6162	5707584.5812	-1830.8925	Hf
349589.0488	5707531.5549	-1808.7943	Hf
349644.8967	5707437.3404	-1787.4239	Hf
349661.9961	5707408.4939	-1780.8807	Hf
349682.7143	5707373.5428	-1775.5424	Hf
349682.7143	5707373.5428	-1775.5424	Hf
349747.8890	5707274.3246	-1759.9455	Hf
349791.3106	5707208.2220	-1750.6410	Hf
349839.8406	5707134.3427	-1740.1734	Hf
349940.2943	5706981.4179	-1722.2973	Hf
349950.9489	5706965.1979	-1720.4013	Hf
349981.0123	5706919.4312	-1712.7429	Hf
349981.0123	5706919.4312	-1712.7429	Hf
350042.1518	5706826.1158	-1697.1400	Hf
350130.7510	5706690.8897	-1675.0417	Hf
350166.4457	5706636.4100	-1669.2264	Hf
350204.2857	5706578.6559	-1674.9126	Hf
350220.6250	5706553.7178	-1677.3679	Hf
350244.9305	5706516.6212	-1688.6981	Hf
350244.9305	5706516.6212	-1688.6981	Hf
350257.7967	5706525.2783	-1692.6599	Hf
350319.3286	5706566.6804	-1711.6070	Hf
350319.3286	5706566.6804	-1711.6070	Hf
350335.9783	5706547.6066	-1718.0752	Hf
350392.3402	5706483.0387	-1748.2537	Hf
350441.1113	5706427.1667	-1774.3678	Hf
350441.1113	5706427.1667	-1774.3678	Hf
350444.3145	5706422.9639	-1776.2284	Hf
350492.3099	5706359.9912	-1794.7319	Hf
350537.2661	5706301.0061	-1812.0637	Hf
350537.2661	5706301.0061	-1812.0637	Hf
350572.8077	5706251.8460	-1826.2403	Hf
350662.7566	5706127.4314	-1843.6863	Hf
350778.6000	5705967.2004	-1835.5448	Hf
350884.2219	5705821.1074	-1812.2835	Hf
350956.4537	5705721.1987	-1783.2068	Hf
350983.0295	5705684.4398	-1782.0438	Hf
351086.6071	5705541.1744	-1791.3483	Hf
351166.3346	5705430.8978	-1802.9790	Hf
351404.6938	5705101.2066	-1827.9471	Hf
351511.5068	5704953.4662	-1825.1970	Hf
351561.0179	5704884.9840	-1809.5160	Hf
351622.6386	5704777.2630	-1743.5047	Hf
351661.3217	5704708.4043	-1676.9338	Hf
351683.4865	5704668.9494	-1584.5836	Hf
351683.4865	5704668.9494	-1584.5836	Hf
351685.2980	5704665.4155	-1576.4796	Hf
351724.4045	5704589.1244	-1313.0164	Hf
351753.0190	5704533.3016	-1126.9193	Hf
351758.0685	5704523.4508	-1107.9758	Hf
351768.9445	5704502.2334	-1087.8979	Hf
351810.1585	5704421.8308	-1055.2714	Hf
351904.0350	5704238.6915	-969.9405	Hf
351953.2629	5704142.6550	-927.2751	Hf
351965.4296	5704118.9195	-924.6079	Hf
351965.4296	5704118.9195	-924.6079	Hf
351976.0372	5704097.9246	-922.2556	Hf
352041.6800	5703968.0014	-933.5494	Hf
352089.7803	5703872.7991	-934.8043	Hf
352157.1207	5703739.5158	-910.9619	Hf
352171.6740	5703710.7112	-898.4832	Hf
352171.6740	5703710.7112	-898.4832	Hf
352197.5126	5703654.5251	-874.5707	Hf
352223.0373	5703599.0216	-842.0753	Hf
352223.0373	5703599.0216	-842.0753	Hf
352277.9702	5703479.5695	-733.7901	Hf
352303.9337	5703423.1118	-610.7674	Hf
352344.6203	5703334.6383	-338.2955	Hf
352384.1627	5703248.6532	-56.3416	Hf
351212.4943	5705367.0512	58.6718	Hu_hw29
351187.9281	5705401.0303	35.4775	Hu_hw29
351158.3969	5705441.8770	9.0177	Hu_hw29
351154.8595	5705446.7698	4.8378	Hu_hw29
351134.0735	5705475.5203	-18.5450	Hu_hw29
351093.9188	5705531.0611	-81.4369	Hu_hw29
351058.6817	5705579.7999	-141.1452	Hu_hw29
351003.9565	5705655.4942	-230.3988	Hu_hw29
350985.0630	5705681.6271	-255.9742	Hu_hw29
350983.6879	5705683.5291	-257.3824	Hu_hw29
350978.0127	5705691.3789	-262.9175	Hu_hw29
350972.7428	5705698.6680	-265.6851	Hu_hw29
350966.2569	5705707.6392	-266.3769	Hu_hw29
350958.9602	5705717.7317	-262.2256	Hu_hw29
350945.9883	5705735.6741	-244.2365	Hu_hw29
350934.2325	5705751.9343	-227.6312	Hu_hw29
350928.5573	5705759.7841	-216.5610	Hu_hw29
350922.4767	5705768.1946	-213.7934	Hu_hw29
350918.3378	5705773.9194	-213.7932	Hu_hw29
350911.6274	5705783.2010	-225.2464	Hu_hw29
350896.7155	5705803.8266	-240.5173	Hu_hw29
350845.4979	5705874.6693	-310.6819	Hu_hw29
350839.4065	5705883.0947	-315.0585	Hu_hw29
350833.3400	5705891.4857	-319.4172	Hu_hw29
350845.4979	5705874.6693	-310.6819	Hu_hw29
350833.3400	5705891.4857	-319.4172	Hu_hw29
350813.9545	5705918.2991	-318.1446	Hu_hw29
350799.0427	5705938.9247	-306.6914	Hu_hw29
350785.6220	5705957.4878	-309.2366	Hu_hw29
350766.2365	5705984.3012	-334.6881	Hu_hw29
350746.8511	5706011.1146	-349.9591	Hu_hw29
350728.2112	5706036.8966	-348.6865	Hu_hw29
350712.5537	5706058.5536	-341.0510	Hu_hw29
350698.4365	5706078.0800	-339.7124	Hu_hw29
349599.9144	5707626.5816	-344.7957	La_fw29
349550.7243	5707596.2077	-337.6682	La_fw29
349682.7143	5707373.5428	-305.7557	La_fw29
349728.2106	5707304.2817	-295.5392	La_fw29
349801.8280	5707192.2109	-281.8568	La_fw29
349888.9669	5707059.5557	-246.2826	La_fw29
349981.0123	5706919.4312	-204.4741	La_fw29
349981.0123	5706919.4312	-204.4741	La_fw29
350023.6496	5706854.3551	-200.1594	La_fw29
350081.9251	5706765.4112	-185.1474	La_fw29
350132.9402	5706687.5484	-176.2131	La_fw29
350201.4386	5706583.0015	-173.7543	La_fw29
350244.9305	5706516.6212	-172.1932	La_fw29
350244.9305	5706516.6212	-172.1932	La_fw29
350282.7877	5706542.0936	-171.2955	La_fw29
350319.3286	5706566.6804	-170.3967	La_fw29
350319.3286	5706566.6804	-170.3967	La_fw29
350369.5952	5706509.0953	-168.8368	La_fw29
350397.6219	5706476.9880	-171.2955	La_fw29
350417.6679	5706454.0234	-171.9176	La_fw29
350441.1113	5706427.1667	-173.4907	La_fw29
350441.1113	5706427.1667	-173.4907	La_fw29
350449.4045	5706416.2856	-174.0944	La_fw29
350477.1472	5706379.8855	-177.6840	La_fw29
350497.8183	5706352.7639	-192.9397	La_fw29
350517.4014	5706327.0697	-197.4267	La_fw29
350533.1767	5706306.3716	-194.7345	La_fw29
350534.8086	5706304.2304	-184.8632	La_fw29
350534.8086	5706304.2304	-169.6075	La_fw29
350534.8086	5706304.2304	-163.3257	La_fw29
350537.2661	5706301.0061	-162.8189	La_fw29
350537.2661	5706301.0061	-162.8189	La_fw29
350539.0970	5706298.4735	-162.4283	La_fw29
350550.6641	5706282.4743	-167.8127	La_fw29
350560.1281	5706269.3840	-177.6840	La_fw29
350567.4890	5706259.2027	-180.3762	La_fw29
350570.6436	5706254.8393	-180.3762	La_fw29
350575.4939	5706248.1305	-175.9631	La_fw29
349606.8995	5707630.8948	-402.2616	Gu_fw37
349550.7243	5707596.2077	-392.8300	Gu_fw37
349575.6645	5707554.1339	-385.8428	Gu_fw37
349674.7363	5707387.0015	-366.6875	Gu_fw37
349682.7143	5707373.5428	-365.7195	Gu_fw37
349766.4177	5707246.1175	-356.2865	Gu_fw37
349806.8600	5707184.5505	-350.7618	Gu_fw37
349832.0943	5707146.1353	-345.1174	Gu_fw37
349858.6572	5707105.6974	-339.4780	Gu_fw37
349909.6942	5707028.0017	-321.2337	Gu_fw37
349965.0347	5706943.7545	-301.4509	Gu_fw37
349981.0123	5706919.4312	-293.8177	Gu_fw37
349981.0123	5706919.4312	-293.8177	Gu_fw37
350028.0485	5706847.6413	-271.3058	Gu_fw37
350069.3501	5706784.6039	-258.1174	Gu_fw37
350112.7169	5706718.4146	-256.2333	Gu_fw37
350135.4328	5706683.7440	-254.3492	Gu_fw37
350208.7432	5706571.8526	-254.3492	Gu_fw37
350244.9305	5706516.6212	-254.3492	Gu_fw37
350244.9305	5706516.6212	-254.3492	Gu_fw37
350301.1311	5706554.4361	-254.3492	Gu_fw37
350319.3286	5706566.6804	-255.4485	Gu_fw37
350319.3286	5706566.6804	-255.4485	Gu_fw37
350352.0640	5706529.1790	-257.9434	Gu_fw37
350399.2230	5706475.1538	-261.5377	Gu_fw37
350631.0123	5706171.3392	-245.3227	Gufw29
350635.8607	5706164.6330	-265.4419	Gufw29
350640.4843	5706158.2378	-284.0946	Gufw29
350645.5282	5706151.2612	-322.8348	Gufw29
350645.5282	5706151.2612	-341.4875	Gufw29
350640.4843	5706158.2378	-341.4875	Gufw29
350630.8168	5706171.6096	-327.8567	Gufw29
350613.1631	5706196.0276	-305.6169	Gufw29
350594.2485	5706222.1898	-274.0509	Gufw29
350579.1167	5706243.1195	-258.9852	Gufw29
350569.4493	5706256.4913	-261.1375	Gufw29
350563.1444	5706265.2120	-278.3553	Gufw29
350554.3175	5706277.4210	-297.7254	Gufw29
350542.1281	5706294.2811	-297.0080	Gufw29
350537.2661	5706301.0061	-294.7647	Gufw29
350518.7320	5706325.3239	-286.4991	Gufw29
350460.1191	5706402.2274	-261.4304	Gufw29
350441.1113	5706427.1667	-257.1544	Gufw29
350427.1911	5706443.1136	-254.2679	Gufw29
350407.5656	5706465.5965	-254.2679	Gufw29
350371.3178	5706507.1219	-247.3929	Gufw29
351143.1890	5705462.9120	57.7153	Ma_hw29
351111.9817	5705506.0771	13.0821	Ma_hw29
351102.6745	5705518.9504	-2.8033	Ma_hw29
351070.3733	5705563.6286	-49.5251	Ma_hw29
351030.0391	5705619.4175	-115.1654	Ma_hw29
351018.9102	5705634.8106	-134.5588	Ma_hw29
350997.0111	5705665.1009	-168.1984	Ma_hw29
350980.0392	5705688.5758	-196.2315	Ma_hw29
350972.9220	5705698.4202	-195.2971	Ma_hw29
350957.0451	5705720.3806	-183.1494	Ma_hw29
350943.3581	5705739.3120	-162.5918	Ma_hw29
350925.8388	5705763.5442	-155.1163	Ma_hw29
350907.7720	5705788.5337	-160.7230	Ma_hw29
350891.3476	5705811.2513	-179.4117	Ma_hw29
350880.9455	5705825.6392	-203.7070	Ma_hw29
350869.9959	5705840.7843	-224.2646	Ma_hw29
350842.6220	5705878.6472	-255.1010	Ma_hw29
350825.1027	5705902.8793	-256.0354	Ma_hw29
350785.1367	5705958.1591	-249.4944	Ma_hw29
350773.0921	5705974.8187	-248.5599	Ma_hw29
350750.6455	5706005.8662	-285.0029	Ma_hw29
350740.2434	5706020.2541	-294.3473	Ma_hw29
350706.2997	5706067.2040	-287.8062	Ma_hw29
350680.5682	5706102.7950	-277.5274	Ma_hw29
350660.3115	5706130.8135	-270.9864	Ma_hw29
350648.6905	5706146.8873	-269.0029	Ma_hw29
349622.9410	5707640.8001	-628.4928	Er_fw33
349613.7413	5707635.1195	-625.9239	Er_fw33
349550.7243	5707596.2077	-615.8473	Er_fw33
349560.2547	5707580.1300	-613.3044	Er_fw33
349607.5511	5707500.3418	-600.6850	Er_fw33
349652.5952	5707424.3531	-592.4824	Er_fw33
349682.7143	5707373.5428	-586.9976	Er_fw33
349698.7840	5707349.0791	-584.2797	Er_fw33
349756.9825	5707260.4811	-577.3390	Er_fw33
349815.1810	5707171.8830	-570.3984	Er_fw33
349853.9801	5707112.8176	-562.1957	Er_fw33
349892.7791	5707053.7523	-553.9931	Er_fw33
349939.8922	5706982.0300	-540.1117	Er_fw33
349981.0123	5706919.4312	-524.1226	Er_fw33
350001.5180	5706888.1340	-516.1348	Er_fw33
350041.6304	5706826.9117	-497.2056	Er_fw33
350072.7520	5706779.4117	-493.4198	Er_fw33
350143.2945	5706671.7449	-490.8959	Er_fw33
350202.0799	5706582.0226	-492.1579	Er_fw33
350244.9305	5706516.6212	-493.0777	Er_fw33
350269.0542	5706532.8529	-493.4198	Er_fw33
350319.3286	5706566.6804	-494.5149	Er_fw33
350348.3594	5706533.4229	-495.3127	Er_fw33
350417.2385	5706454.5153	-497.2056	Er_fw33
350441.1113	5706427.1667	-503.9283	Er_fw33
350460.4134	5706401.8412	-509.8251	Er_fw33
350487.1869	5706366.7129	-526.2303	Er_fw33
350537.2661	5706301.0061	-558.9134	Er_fw33
350556.1443	5706274.8942	-571.6603	Er_fw33
350616.7721	5706191.0357	-614.5664	Er_fw33
350658.1027	5706133.8686	-643.5719	Er_fw33
350706.6469	5706066.7238	-659.9502	Er_fw33
350748.9819	5706008.1673	-662.8405	Er_fw33
350796.9616	5705941.8032	-657.0599	Er_fw33
350831.9585	5705893.3965	-649.3525	Er_fw33
350864.1332	5705848.8935	-637.7913	Er_fw33
350883.7943	5705821.6988	-633.4530	Er_fw33
349624.1076	5707641.5205	-575.0209	Ka_fw33
349622.6502	5707640.6206	-574.6824	Ka_fw33
349550.7243	5707596.2077	-563.3151	Ka_fw33
349566.2687	5707569.9845	-559.2158	Ka_fw33
349624.9180	5707471.0440	-543.7492	Ka_fw33
349668.8187	5707396.9843	-535.1399	Ka_fw33
349682.7143	5707373.5428	-532.4148	Ka_fw33
349715.0206	5707324.3614	-526.5305	Ka_fw33
349765.2736	5707247.8592	-519.2805	Ka_fw33
349824.8139	5707157.2186	-514.4600	Ka_fw33
349887.6560	5707061.5513	-502.1523	Ka_fw33
349955.2283	5706958.6833	-482.4601	Ka_fw33
349981.0123	5706919.4312	-471.1651	Ka_fw33
350008.5607	5706877.3850	-459.0755	Ka_fw33
350040.2625	5706828.9995	-449.2294	Ka_fw33
350087.4779	5706756.9360	-443.0756	Ka_fw33
350147.0134	5706666.0689	-439.1204	Ka_fw33
350201.5330	5706582.8574	-438.6822	Ka_fw33
350244.9305	5706516.6212	-438.3333	Ka_fw33
350261.7682	5706527.9505	-438.2439	Ka_fw33
350319.3286	5706566.6804	-440.1818	Ka_fw33
350325.2921	5706559.8487	-440.4351	Ka_fw33
350376.8788	5706500.7511	-442.6264	Ka_fw33
350431.0594	5706438.6822	-447.8853	Ka_fw33
350441.1113	5706427.1667	-450.5941	Ka_fw33
350473.8186	5706384.2529	-460.1561	Ka_fw33
350537.2661	5706301.0061	-499.0826	Ka_fw33
350538.0781	5706299.8829	-499.5981	Ka_fw33
350584.8091	5706235.2460	-530.2751	Ka_fw33
350636.4452	5706163.8246	-566.6055	Ka_fw33
350665.1943	5706124.0597	-582.2937	Ka_fw33
350687.1083	5706093.7489	-589.0942	Ka_fw33
350721.4735	5706046.2160	-595.8948	Ka_fw33
350781.7371	5705962.8612	-599.2950	Ka_fw33
350803.6511	5705932.5504	-595.8948	Ka_fw33
350811.1160	5705922.2253	-594.1377	Ka_fw33
350818.6956	5705911.7413	-591.0329	Ka_fw33
351624.9218	5704773.1987	-546.2031	Fi_hw39
351628.4474	5704766.9229	-522.6222	Fi_hw39
351634.1856	5704756.7085	-508.9537	Fi_hw39
351641.1990	5704744.2242	-499.1904	Fi_hw39
351669.5713	5704693.7194	-488.1254	Fi_hw39
351683.4865	5704668.9494	-480.8747	Fi_hw39
351727.5325	5704583.0221	-456.2322	Fi_hw39
351794.3363	5704452.6977	-402.2089	Fi_hw39
351819.8814	5704402.8630	-375.2162	Fi_hw39
351837.2326	5704369.0132	-350.5534	Fi_hw39
351873.4889	5704298.2825	-310.8125	Fi_hw39
351884.7686	5704276.2773	-301.9812	Fi_hw39
351912.1623	5704222.8363	-292.2668	Fi_hw39
351965.4296	5704118.9195	-270.1937	Fi_hw39
351978.0833	5704093.8748	-264.8897	Fi_hw39
352009.5451	5704031.6041	-250.7596	Fi_hw39
352030.0931	5703990.9347	-242.7141	Fi_hw39
352044.0099	5703963.3899	-227.2836	Fi_hw39
352065.3490	5703921.1546	-175.8489	Fi_hw39
352097.3576	5703857.8016	-105.8976	Fi_hw39
352118.2329	5703816.4844	-59.6064	Fi_hw39
352139.5720	5703774.2491	6.2301	Fi_hw39
352151.6332	5703750.3770	40.1770	Fi_hw39
352166.0139	5703721.9140	63.8370	Fi_hw39
352171.6740	5703710.7112	72.4382	Fi_hw39
352177.6122	5703697.7987	82.1775	Fi_hw39
351422.0393	5705077.2149	-522.9326	Gi5_hw30
351419.4777	5705080.7580	-492.0910	Gi5_hw30
351419.4777	5705080.7580	-480.7578	Gi5_hw30
351452.6778	5705034.8367	-458.0916	Gi5_hw30
351541.8435	5704911.5054	-401.4258	Gi5_hw30
351565.9770	5704878.1247	-391.1199	Gi5_hw30
351617.8191	5704785.8420	-364.6369	Gi5_hw30
351683.4865	5704668.9494	-325.9022	Gi5_hw30
351724.3978	5704589.1374	-299.9914	Gi5_hw30
351756.6402	5704526.2373	-274.6524	Gi5_hw30
351803.4828	5704434.8541	-231.9763	Gi5_hw30
351858.8423	5704326.8558	-178.6312	Gi5_hw30
351908.1184	5704230.7254	-145.2904	Gi5_hw30
351962.8695	5704123.9139	-118.6179	Gi5_hw30
351965.4296	5704118.9195	-116.9809	Gi5_hw30
352006.1999	5704038.2252	-90.6116	Gi5_hw30
352043.4869	5703964.4249	-7.9267	Gi5_hw30
352071.7530	5703908.4796	62.7557	Gi5_hw30
352080.1770	5703891.8063	80.9846	Gi5_hw30
351246.7317	5705319.6950	-478.6218	So_hw29
351222.6549	5705352.9973	-488.0721	So_hw29
351202.5196	5705380.8478	-502.4279	So_hw29
351189.0111	5705399.5324	-522.0039	So_hw29
351184.6782	5705405.5255	-530.2694	So_hw29
351180.1204	5705411.8297	-568.5174	So_hw29
351171.6794	5705423.5050	-655.5562	So_hw29
351159.9551	5705439.7217	-683.8328	So_hw29
351149.7600	5705453.8233	-696.0134	So_hw29
351134.8814	5705474.4028	-702.5972	So_hw29
351198.9745	5705385.7513	-465.2047	So_hw30
351221.4254	5705354.6979	-395.6743	So_hw30
351226.2016	5705348.0916	-383.4258	So_hw30
351233.0958	5705338.5558	-368.8901	So_hw30
351254.9950	5705308.2655	-332.8971	So_hw30
351272.0696	5705284.6484	-309.5337	So_hw30
351304.3619	5705239.9826	-270.6280	So_hw30
351345.2022	5705183.4936	-234.9643	So_hw30
351415.4856	5705086.2798	-192.8164	So_hw30
351500.9654	5704968.0468	-153.9107	So_hw30
351565.9770	5704878.1247	-136.3192	So_hw30
351565.9770	5704878.1247	-136.3192	So_hw30
351576.7357	5704858.9735	-132.8367	So_hw30
351621.9921	5704778.4139	-116.6260	So_hw30
351651.3690	5704726.1209	-100.4152	So_hw30
351683.4865	5704668.9494	-73.3655	So_hw30
351683.4865	5704668.9494	-73.3655	So_hw30
351712.7311	5704611.8974	-46.9198	So_hw30
351781.5015	5704477.7365	11.4388	So_hw30
351840.6588	5704362.3292	60.0710	So_hw30
351871.7247	5704301.7242	73.6317	So_hw30
350988.1816	5705677.3136	-576.7899	Pr_hw29
351020.2423	5705632.9682	-554.7878	Pr_hw29
351029.2329	5705620.5327	-542.9838	Pr_hw29
351047.2142	5705595.6615	-563.0506	Pr_hw29
351066.5125	5705568.9687	-578.1527	Pr_hw29
351077.3188	5705554.0217	-584.5372	Pr_hw29
351086.4626	5705541.3744	-583.8278	Pr_hw29
351089.7876	5705536.7753	-576.0245	Pr_hw29
351089.3719	5705537.3502	-561.1273	Pr_hw29
351090.6188	5705535.6255	-500.8292	Pr_hw29
351095.1907	5705529.3018	-466.0691	Pr_hw29
351099.3470	5705523.5530	-447.6250	Pr_hw29
351101.8555	5705520.0833	-438.3483	Pr_hw29
351004.7692	5705654.3702	-411.4171	Er_hw30
351045.2846	5705598.3305	-335.7034	Er_hw30
351069.2722	5705565.1515	-294.8736	Er_hw30
351115.5049	5705501.2039	-220.1169	Er_hw30
351162.9542	5705435.5734	-151.5900	Er_hw30
351201.1200	5705382.7837	-109.6078	Er_hw30
351239.2857	5705329.9940	-67.6257	Er_hw30
351297.7273	5705249.1595	-21.1330	Er_hw30
351308.4727	5705234.2968	-16.4589	Er_hw30
351352.5859	5705173.2807	6.6948	Er_hw30
351396.6991	5705112.2646	29.8485	Er_hw30
351437.7288	5705055.5137	52.8089	Er_hw30
351455.2330	5705031.3024	62.0220	Er_hw30
349585.9442	5707617.9553	-259.9650	Zo8_fw29
349550.7243	5707596.2077	-255.8257	Zo8_fw29
349655.2010	5707419.9571	-235.3367	Zo8_fw29
349682.7143	5707373.5428	-226.3440	Zo8_fw29
349743.2346	5707281.4101	-207.9720	Zo8_fw29
349827.3687	5707153.3292	-180.6073	Zo8_fw29
349917.5124	5707016.0996	-142.2966	Zo8_fw29
349981.0123	5706919.4312	-115.3992	Zo8_fw29
350046.6002	5706819.3264	-87.5672	Zo8_fw29
350137.6888	5706680.3007	-68.9910	Zo8_fw29
350165.5523	5706637.7736	-65.5921	Zo8_fw29
350184.3817	5706609.0349	-62.4687	Zo8_fw29
350211.7698	5706567.2332	-56.2218	Zo8_fw29
350226.6051	5706544.5906	-59.3452	Zo8_fw29
350240.8698	5706522.8189	-69.7567	Zo8_fw29
350244.9305	5706516.6212	-70.6358	Zo8_fw29
350244.9305	5706516.6212	-70.6358	Zo8_fw29
350289.7477	5706546.7767	-77.0447	Zo8_fw29
350319.3286	5706566.6804	-79.3699	Zo8_fw29
350319.3286	5706566.6804	-79.3699	Zo8_fw29
350343.1245	5706539.4200	-81.7299	Zo8_fw29
350390.3666	5706485.2996	-86.4150	Zo8_fw29
350439.6628	5706428.8261	-87.4561	Zo8_fw29
350441.1113	5706427.1667	-87.4690	Zo8_fw29
350441.1113	5706427.1667	-87.4690	Zo8_fw29
350456.9818	5706406.3437	-87.6213	Zo8_fw29
350464.2925	5706396.7516	-93.2031	Zo8_hw29
350481.2669	5706374.4802	-75.4327	Zo8_hw29
350525.6339	5706316.2681	-5.9749	Zo8_hw29
350537.2661	5706301.0061	12.6663	Zo8_hw29
350541.3384	5706295.3734	19.4183	Zo8_hw29
350550.1412	5706283.1976	34.1626	Zo8_hw29
350572.9429	5706251.6590	72.3868	Zo8_hw29
350598.1244	5706216.8287	85.9593	Zo8_hw29
350633.9086	5706167.3332	85.9593	Zo8_hw29
350660.4153	5706130.6698	72.3868	Zo8_hw29
350691.2193	5706088.0627	38.6332	Zo8_hw29
350709.9412	5706062.1671	3.3983	Zo8_hw29
350723.8786	5706042.8893	-14.2730	Zo8_hw29
350732.2411	5706031.3226	-12.2340	Zo8_hw29
350743.7893	5706015.3495	2.0390	Zo8_hw29
350748.9660	5706008.1892	6.7967	Zo8_hw29
350766.8856	5705983.4034	-1.3593	Zo8_hw29
350778.8320	5705966.8795	-4.0780	Zo8_hw29
350784.8052	5705958.6176	0.0000	Zo8_hw29
350789.1855	5705952.5589	19.7104	Zo8_hw29
350795.5605	5705943.7411	41.7908	Zo8_hw29
350826.0828	5705901.5236	76.9109	Zo8_hw29
350855.2403	5705861.1939	106.3181	Zo8_hw29
350900.3019	5705798.8661	126.6768	Zo8_hw29
350959.9422	5705716.3735	131.2010	Zo8_hw29
350537.2661	5706301.0061	-144.3919	La_hw29
350543.4697	5706292.4254	-124.7469	La_hw29
350552.7551	5706279.5821	-105.9271	La_hw29
350565.1675	5706262.4137	-79.8527	La_hw29
350587.8020	5706231.1063	-29.5332	La_hw29
350603.7742	5706209.0140	-12.4948	La_hw29
350621.0775	5706185.0807	-5.6795	La_hw29
350639.0462	5706160.2269	-9.0871	La_hw29
350651.0254	5706143.6576	-17.0384	La_hw29
350672.9872	5706113.2807	-46.5715	La_hw29
350690.9560	5706088.4269	-90.8712	La_hw29
350694.9491	5706082.9038	-98.8225	La_hw29
350701.3985	5706073.9831	-112.1301	La_hw29
350710.7837	5706061.0018	-118.7584	La_hw29
350722.9005	5706044.2423	-115.8608	La_hw29
350755.5105	5705999.1371	-87.4636	La_hw29
350769.4862	5705979.8064	-94.2789	La_hw29
350802.7617	5705933.7807	-102.2301	La_hw29
350810.7478	5705922.7346	-93.1430	La_hw29
350823.3925	5705905.2448	-30.6690	La_hw29
350843.3578	5705877.6294	-4.5436	La_hw29
350886.6159	5705817.7961	24.9896	La_hw29
350923.8844	5705766.2474	37.4844	La_hw29
350957.8254	5705719.3013	40.8921	La_hw29
350982.9974	5705684.4842	49.7810	La_hw29
350575.4939	5706248.1305	-175.9631	Gu_hw29
350578.6560	5706243.7568	-162.1637	Gu_hw29
350582.2870	5706238.7345	-158.0321	Gu_hw29
350590.7593	5706227.0159	-154.9335	Gu_hw29
350598.0212	5706216.9714	-149.7690	Gu_hw29
350609.5193	5706201.0676	-123.9468	Gu_hw29
350619.8071	5706186.8379	-122.9139	Gu_hw29
350638.5671	5706160.8896	-152.8677	Gu_hw29
350660.3529	5706130.7561	-186.9531	Gu_hw29
350683.9543	5706098.1114	-217.9398	Gu_hw29
350702.1092	5706073.0002	-225.1700	Gu_hw29
350728.7363	5706036.1703	-218.9726	Gu_hw29
350740.2344	5706020.2665	-198.3149	Gu_hw29
350751.1273	5706005.1998	-183.8544	Gu_hw29
350763.8357	5705987.6219	-177.6571	Gu_hw29
350787.4371	5705954.9772	-185.9202	Gu_hw29
350821.9313	5705907.2658	-191.0846	Gu_hw29
350841.9017	5705879.6434	-175.5913	Gu_hw29
350860.0566	5705854.5321	-129.1112	Gu_hw29
350870.2278	5705840.4636	-111.0813	Gu_hw29
350883.3467	5705822.3180	-90.8845	Gu_hw29
350907.2593	5705789.2429	-73.3352	Gu_hw29
350926.6245	5705762.4575	-65.0721	Gu_hw29
350941.1484	5705742.3685	-65.0721	Gu_hw29
350953.8568	5705724.7906	-74.3681	Gu_hw29
350965.3549	5705708.8868	-89.8614	Gu_hw29
350975.0375	5705695.4941	-88.8285	Gu_hw29
